국가명,도시명,영어상품명,유효시작일자,유효종료일자,인콰이어리구분코드명,인콰이어리종류코드명,한글상품명
잠비아,전지역,Bracelet Jewelry,2024-05-07,2024-06-06,바이어,상품,
잠비아,전지역,Atticell Mask,2024-05-07,2024-06-06,바이어,상품,
잠비아,전지역,TYTAN 65,2024-05-07,2024-06-06,바이어,상품,
잠비아,전지역,A Snowflake Dress,2024-05-07,2024-06-06,바이어,상품,
잠비아,전지역,Aurora Gold Signature Alpha,2024-05-07,2024-06-06,바이어,상품,
잠비아,전지역,Fore Hair Curling,2024-05-07,2024-06-06,바이어,상품,
러시아,시베리아 연방관구,BB Lab Small Molecular Fish Collagen,2024-05-07,2024-06-06,바이어,상품,
러시아,시베리아 연방관구,Plus Pomegranate Collagen 20gx30ea,2024-05-07,2024-06-06,바이어,상품,
가나,전지역,Ficor Band,2024-05-08,2024-06-07,바이어,상품,Ficor Band
가나,전지역,Surgical Skin Marker T3023,2024-05-08,2024-06-07,바이어,상품,Surgical Skin Marker T3023
가나,전지역,Fire Escape Gas Mask,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Barricure Lotion Md,2024-05-08,2024-06-07,바이어,상품,BARRICURE LOTION MD
가나,전지역,Infusion Pump DI6200V,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Libertech Operating Room Gel Positioning Pad,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Libertech Operating Room Gel Positioning Pad,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Libertech Operating Room Gel Positioning Pad,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Libertech Operating Room Gel Positioning Pad,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,No Needle High Pneumatic Jet System,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Inherent Fire Retardant Coverall,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Aphrodite Sterile Suture with Needle,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,New Automatic Touchless Dispenser Soap Dispenser Hand Sanitizer Dispenser 1Liter,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,ESSORB Cog,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,RicePig Needle Smelter Needle Destroyer Portable Needle Destroyer,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,ClearScan UVC Portable Sanitizer,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Johns Multi Needle,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Johns Screw Needle,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Dong Bang Hand Suji Injector,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Endoscope Leak Tester ELT2000,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Suture Needles,2024-05-08,2024-06-07,바이어,상품,Suture Needles
가나,전지역,Aqua Splint,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,HEAD UP TOOTHBRUSH,2024-05-08,2024-06-07,바이어,상품,HEAD UP TOOTHBRUSH
가나,전지역,Kent Toothbrush Original,2024-05-08,2024-06-07,바이어,상품,Garglin Toothpaste
가나,전지역,Soundwave Toothbrush Sonic Toothbrush Electric Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Oradense Palette Toothbrush - The Soft,2024-05-08,2024-06-07,바이어,상품,Oradense Palette Toothbrush 10p.
가나,전지역,Toothbrush (Orange),2024-05-08,2024-06-07,바이어,상품,Toothbrush
가나,전지역,WAWA TOOTHBRUSH,2024-05-08,2024-06-07,바이어,상품,WAWA TOOTHBRUSH
가나,전지역,Multifunctional Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,SLOWCORP Charcoal Infused Bristle Black Toothbrush,2024-05-08,2024-06-07,바이어,상품,Slowcorp Charcoal Infused Bristle Black Toothbrush
가나,전지역,P Wave Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Silicon Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Nordico Kinder Toothbrush Pink Blossom Children's Baby Kids Toothbrush,2024-05-08,2024-06-07,바이어,상품,?Nordico Kinder Toothbrush Pink Blossom
가나,전지역,Moonriver365 Bamboo Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Electric Toothbrush B200,2024-05-08,2024-06-07,바이어,상품,Electric Toothbrush B200
가나,전지역,Nordico Kinder Toothbrush Case Cup,2024-05-08,2024-06-07,바이어,상품,Nordico Kinder Toothbrush Case  Cup
가나,전지역,BTS Character Figure Toothbrush Set 1P,2024-05-08,2024-06-07,바이어,상품,BTS Character Figure Toothbrush Set 1P
가나,전지역,BTS Character Figure Toothbrush Set 1P,2024-05-08,2024-06-07,바이어,상품,BTS Character Figure Toothbrush Set 1P
가나,전지역,MOONRIVER365 Deep Clean Toothbrush,2024-05-08,2024-06-07,바이어,상품,MOONRIVER 365 TOOTHBRUSH
가나,전지역,Toothbrush Portable Fountain Pen Shaped,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Q Lean Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Toothbrush,2024-05-08,2024-06-07,바이어,상품,Toothbrush
가나,전지역,Ultra Soft Toothbrush Beauty,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Petedison Cats Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,QLean Antibacterial Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Chigong Episode0 Corn Based Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Link UV-C + Heat Drying Toothbrush Sanitizer,2024-05-08,2024-06-07,바이어,상품,Link UV-C + Heat Drying Toothbrush Sanitizer
가나,전지역,Koyuji Gum Care Soft Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Dr Daniel Optimus Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Slowcorp Charcoal Infused Bristle Grey Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,OKISS 1300 Kids Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,MEGA TEN SONIC Dorothy  Lumi Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,The Twelve Step 2 Toddler Toothbrush 12pcs,2024-05-08,2024-06-07,바이어,상품,The Twelve Step 2 Toddler Toothbrush 12pcs
가나,전지역,PORORO Toy Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Nordico Kinder Toothbrush 10ea Set,2024-05-08,2024-06-07,바이어,상품,Nordico Kinder Toothbrush 10ea Set
가나,전지역,Kosette Salt Toothpaste30g Kosette Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,The Twelve Step 1 Baby Toothbrush 3pcs,2024-05-08,2024-06-07,바이어,상품,The Twelve Step 1 Baby Toothbrush 3pcs
가나,전지역,Eeazy Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Portable Toothbrush Sterilizer,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Longhead Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Longhead Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Denpicks Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Baby Toothbrush 360,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Adhesive Toothpaste Toothbrush Holder,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,ESae Tshaped Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,"Pororo Toddler Toothbrush STEP 1,2,3",2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Aga Ae Robocar Poli Kids Toothbrush 4 Types,2024-05-08,2024-06-07,바이어,상품,Aga Ae Robocar Poli Kids Toothbrush 4 Types
가나,전지역,UV C Toothbrush Sanitizer Fan Drying Function Toothbrush Sanitizer Portable Sterilizer Cover Holder and Case for Any Size Toothbrush Yellow,2024-05-08,2024-06-07,바이어,상품,FG-CD000403-WH
가나,전지역,Toothbrush Sterilizer,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Yecomam Ultra Soft Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,WAYV Extra Soft Toothbrush,2024-05-08,2024-06-07,바이어,상품,WAYV Extra Soft Toothbrush
가나,전지역,[24 type Color Toothbrush] JellyJello Quad Core Toothbrush (Original),2024-05-08,2024-06-07,바이어,상품,JellyJello Quad Core Toothbrush (Original)
가나,전지역,Dencle All in One Care Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Bristik Toothbrush,2024-05-08,2024-06-07,바이어,상품,
가나,전지역,Dentshot Interdental Toothbrush Capsule Type,2024-05-08,2024-06-07,바이어,상품,
르완다,전지역,3CE `Soft Lip Lacquer,2024-05-10,2024-06-09,바이어,상품,
르완다,전지역,3CE Mood Recipe Matte Lip Color korean cosmetics,2024-05-10,2024-06-09,바이어,상품,
르완다,전지역,3CE Tattoo Lip Tints,2024-05-10,2024-06-09,바이어,상품,
르완다,전지역,3CE Multi Eye Color Palette,2024-05-10,2024-06-09,바이어,상품,
르완다,전지역,Glowy Tint Balm 00good Balm,2024-05-10,2024-06-09,바이어,상품,GLOWY TINT BALM 01Apple Balm
르완다,전지역,Fluffy Lip Tint 01 Cheeze,2024-05-10,2024-06-09,바이어,상품,
르완다,전지역,SON&PARK Lip Crayon #21 Dry Flower,2024-05-10,2024-06-09,바이어,상품,SON&PARK Lip Crayon #21 Dry Flower
르완다,전지역,Panda Hydrogel Eye Patch Snail,2024-05-10,2024-06-09,바이어,상품,Snail Panda Hydrogel Eye Patch
르완다,전지역,SON&PARK True Black Eye Pen Liner (Easy Washable Type) 1g,2024-05-10,2024-06-09,바이어,상품,SON&PARK True Black Eye Pen Liner (Easy Washable Type) 1g
르완다,전지역,SON&PARK Real Eyelash Serum Clear 02,2024-05-10,2024-06-09,바이어,상품,SON&PARK Real Eyelash Serum Clear 02
르완다,전지역,SON&PARK Beauty Water Mist 100ml,2024-05-10,2024-06-09,바이어,상품,SON&PARK Beauty Water Mist 100ml
세르비아,전지역,Lucid Lunar,2024-05-12,2024-06-11,바이어,상품,
튀르키예(터키),튀르키예,Steel Pipes,2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,Stainless Steel Tubes,2024-05-13,2024-06-12,바이어,상품,Stainless Steel Tubes
튀르키예(터키),튀르키예,Seamless Steel Tube,2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,Prepainted Steel,2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,Galvanized Steel,2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,Stainless Steel Tube,2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,"HOT ROLLED STEEL PLATE, CARBON STEEL, STAINLESS STEEL, ALLOY STEEL",2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,Stainless Steel Pipes,2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,Steel Pipe,2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,Stainless Steel Sheet and Plate,2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,ERW STEEL PIPE,2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,"Cold drawn steel tube, DOM, Pipe, Manufacture, Directly supplied from POSCO",2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,"PIPE ERW [SPP~12.7T] [15A~600A] [6M,8M,11M]",2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,Steel Sheet Pile,2024-05-13,2024-06-12,바이어,상품,"Deck plate, Road deck panel, Road decking, panel"
튀르키예(터키),튀르키예,Stainless Steel Pipe and Tube Mill  ERW Welded Excellent for Bending and Forming,2024-05-13,2024-06-12,바이어,상품,
튀르키예(터키),튀르키예,Stainless steel coil/sheet (304/316L/310S/430..etc),2024-05-13,2024-06-12,바이어,상품,
파키스탄,전지역,Olilve Oil Seasoned Lave,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,"Ionspa GE-LITE Filter for bath1000, bath1000 plus",2024-05-13,2024-06-12,바이어,상품,"IONSPA GE-LITE FILTER FOR BATH1000, BATH1000 PLUS"
가나,전지역,Peaksu Filter Water Floss,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Peaksu Filter Water Floss,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Filter Water Separator,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Ripuri Classic filter,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Water Bottle with Filters Portable Water Purifier,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Higen1 KYK Hydrogen Water Generator,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Microfiber Cartrige Filter Water Treatment Ues for Chemical Cylinder White,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Sponge Filter,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Alkaline Water Ionizer 13Plates Prime1301S Water Ionizer,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,"Alkaline water filter,industrial water filter",2024-05-13,2024-06-12,바이어,상품,
가나,전지역,"Alkaline water filter,industrial water filter",2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Faucet Mount Water Purifier,2024-05-13,2024-06-12,바이어,상품,Faucet Mount Water Purifier
가나,전지역,"Under counter water filter with side faucet - 1 year(11,356Liters), LED alarm",2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Moolmang EZ Filter System UWF EZUF08PM 3 Stage,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Carbon Block Water Filter for Ice Maker,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,BIOCERA Alkaline Hydrogen Antioxidant Filtered Water Bottle 16.9 Oz,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,"Water Bottle with Filter, Filter Bottle, Water Bottle, Bottle, Filter,",2024-05-13,2024-06-12,바이어,상품,"Water Bottle with Filter, Filter Bottle, Water Bottle, Bottle, Filter,"
가나,전지역,Pore controllable Net Fit Fiber Filter Module-Net3FM,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,WATER TREATMENT SYSTEM,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,DEFENSE Vitamin Shower Filter,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,"Under counter water filtration system - compact, 1 year(11,356Liters), LED alarm",2024-05-13,2024-06-12,바이어,상품,
가나,전지역,PCF Filter GFF Filter,2024-05-13,2024-06-12,바이어,상품,PCF Filter GFF Filter
가나,전지역,Portable Water Purifier,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,NCFS - Non Clogging water filtering system,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Specialized POU WFP 950,2024-05-13,2024-06-12,바이어,상품,Hot and Cold Water Purifier WFP 950
가나,전지역,"SUS, Water Treatment System, Water Purification, square",2024-05-13,2024-06-12,바이어,상품,
가나,전지역,"SUS, Water Treatment System, Water Purification, square",2024-05-13,2024-06-12,바이어,상품,
가나,전지역,BIG WATER TANK WATER PURIFIER,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Lavender Shower Filter,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,The Functional Water Filters,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Perfect Air Filter,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,"PVDF, Submmerged hollow fiber membrane, Water Purification, square",2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Puriday Mini Vita Shower Filter,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,PURISOO PLUS Portable Water Purifier Bottle with Modular Filters,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,PURISOO PLUS Portable Water Purifier Bottle with Modular Filters,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,"VITA ON Vitamin C Cartridge Shower Filter, Aroma, Water Filter",2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Carbon Block Filter,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,TDS Water Purifier,2024-05-13,2024-06-12,바이어,상품,RO COLD & HOT WATER PURIFIER
가나,전지역,Korea Hydrogen Water Maker KYK Higen1,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Body Vita Kitchen Sink Faucet Filter,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Polymer Electrolyte Membrane Based on PTFE Membrane,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Polymer Electrolyte Membrane Based on PTFE Membrane,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Moolmang Vitamax Deluxe Dual Shower Filter NSF Certified,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Moolmang Vitamax Deluxe Dual Shower Filter NSF Certified,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Luvione Health Shower,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Moolmang Aqua System Counter Top UWF 200ST,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Hot and Cold Water Purifier Floor Standing Type CP950 Made in Korea,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Basin Faucet Filter Set Model WLF100,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Bio Alkaline Mineral Water Purifier Filter,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Smart Street Light,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,LED Street Light,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Solar LED street light GISL32W,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,LED Street Light,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,DW Solar LED Street Light (All-in-One Type),2024-05-13,2024-06-12,바이어,상품,Solar LED Street Light All in One Type
가나,전지역,Smart LED Street Lights,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Solar Powered Street Light System,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Solar Powered Street Light System,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Solar LED Street Light GISL34W,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,LED Street Light 100W,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,LED Street Light 100W,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,LED Street Light,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,Street Light Protector Shock Absorber,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,"Street Light Controller, Security Light Controller (Electronic type)",2024-05-13,2024-06-12,바이어,상품,
가나,전지역,LED Street Light 100W 120W 150W,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,LED Street Light 120W,2024-05-13,2024-06-12,바이어,상품,
가나,전지역,"Street Light Controller, Security Light Controller (GPS type)",2024-05-13,2024-06-12,바이어,상품,
